"","X","id","x","y","alpha","major","minor","area","frame","track"
"14623",14623,1,1098.00012207031,110.5,26.5650501251221,23.702320098877,9.83869934082031,139.5,5283,3
"14624",14624,2,131.5,314,0,21,10,120.5,5283,4
"14625",14625,1,1098.5,109.5,0,23,11,169,5284,3
"14626",14626,2,130.189666748047,313.77587890625,21.8014068603516,19.498010635376,10.5846347808838,116,5284,4
"14627",14627,2,1096.92443847656,110.264221191406,15.9453954696655,23.3512954711914,11.2635650634766,176.5,5285,3
"14628",14628,3,130,314,0,18,10,109,5285,4
"14629",14629,1,1097.94116210938,110.235290527344,14.036244392395,24.7386341094971,10.6715669631958,160.5,5286,3
"14630",14630,2,128.099990844727,313.299957275391,26.5650501251221,13.8636207580566,9.3914852142334,94,5286,4
"14631",14631,1,1098.5,109,0,23,10,153,5287,3
"14632",14632,2,131.5,313.5,0,21,9,112,5287,4
"14633",14633,3,688.057678222656,639.788452148438,-11.309928894043,14.3164777755737,2.74562573432922,19.5,5287,2
"14634",14634,1,1098,109,0,22,10,159,5288,3
"14635",14635,2,129,313,0,16,10,121,5288,4
"14636",14636,1,1097,109,0,22,10,158,5289,3
"14637",14637,2,129.775863647461,313.810333251953,21.8014068603516,18.3838386535645,9.84185218811035,97,5289,4
"14638",14638,1,1097.78820800781,109.201354980469,-6.7098388671875,23.1345653533936,12.3851718902588,160.5,5290,3
"14639",14639,2,130.799987792969,314.599975585938,18.4349479675293,20.2385730743408,10.1192865371704,116.5,5290,4
"14640",14640,1,1098.20007324219,111.099914550781,26.5650501251221,25.491174697876,11.6275539398193,176,5291,3
"14641",14641,4,128.192306518555,312.961547851562,-11.309928894043,12.1591997146606,9.80580711364746,83.5,5291,4
"14642",14642,1,1097.55773925781,109.711547851562,11.3099327087402,23.730052947998,10.5902719497681,161.5,5292,3
"14643",14643,2,131,313,0,20,10,113,5292,4
"14644",14644,1,1097.5693359375,109.549194335938,8.74616241455078,21.9722652435303,10.7960605621338,169,5293,3
"14645",14645,2,130.5,313,0,17,10,113.5,5293,4
"14646",14646,1,1099,109.5,0,24,11,159.5,5294,3
"14647",14647,2,130.25,313.749969482422,18.4349498748779,18.0249786376953,9.48683071136475,111,5294,4
"14648",14648,1,1098.5,109,0,23,10,157,5295,3
"14649",14649,2,130,313.5,0,18,9,108.5,5295,4
"14650",14650,1,1097.64147949219,109.303405761719,4.76364183425903,23.4188289642334,10.1315498352051,152.5,5296,3
"14651",14651,2,128.199996948242,313.099975585938,26.5650501251221,13.8636207580566,9.83869934082031,103.5,5296,4
"14652",14652,1,1097.56848144531,110.650756835938,20.5560455322266,22.3548603057861,11.352991104126,165,5297,3
"14653",14653,2,127.899993896484,312.299957275391,-26.5650482177734,13.8636207580566,11.1803398132324,107.5,5297,4
"14654",14654,1,1097.88244628906,109.470581054688,14.036244392395,23.7684898376465,9.70142459869385,144.5,5298,3
"14655",14655,2,130,313,0,16,10,108,5298,4
"14656",14656,1,1097.5,109,0,21,10,147.5,5299,3
"14657",14657,2,132,312,0,20,10,107,5299,4
"14658",14658,1,1098,109,0,24,10,163,5300,3
"14659",14659,2,130.300003051758,312.899963378906,-18.4349517822266,19.6061191558838,10.7517433166504,117.5,5300,4
"14660",14660,1,1097.37915039062,110.551818847656,21.8014068603516,22.6548309326172,10.3989391326904,159,5301,3
"14661",14661,2,128.000015258789,312.999938964844,45,12.7279205322266,11.3137073516846,102,5301,4
"14662",14662,1,1098,109.5,0,22,11,154.5,5302,3
"14663",14663,2,129.612075805664,312.094818115234,-23.1985931396484,16.5446128845215,11.1610488891602,116,5302,4
"14664",14664,1,1098.66003417969,109.261413574219,4.08561658859253,21.4453620910645,10.2595748901367,152.5,5303,3
"14665",14665,3,129.000015258789,313.499938964844,45,13.4350271224976,12.0208148956299,101,5303,4
"14666",14666,1,1098.60009765625,110.799987792969,26.5650501251221,24.1495323181152,9.83869934082031,155.5,5304,3
"14667",14667,3,128.900024414062,313.699951171875,26.5650501251221,14.7580471038818,10.2859125137329,105,5304,4
"14668",14668,1,1098.98779296875,109.13525390625,5.19442892074585,22.6339359283447,9.14410972595215,133.5,5305,3
"14669",14669,3,129,312.5,0,16,9,99.5,5305,4
"14670",14670,1,1096.50012207031,110,11.3099327087402,21.3766593933105,10.0019235610962,142.5,5306,3
"14671",14671,2,129.400009155273,314.199920654297,26.5650501251221,16.9941158294678,9.83869934082031,102.5,5306,4
"14672",14672,1,1098.09240722656,109.261413574219,7.12501668930054,22.5743217468262,10.1708488464355,154.5,5307,3
"14673",14673,2,128.600006103516,313.699951171875,18.4349479675293,14.8627042770386,9.80305862426758,105.5,5307,4
"14674",14674,1,1098,108.5,0,22,11,158.5,5308,3
"14675",14675,2,130.5,313,0,19,10,114.5,5308,4
"14676",14676,1,1098.21240234375,110.767150878906,20.5560417175293,24.3445587158203,10.4166622161865,162,5309,3
"14677",14677,2,130.150009155273,314.049957275391,18.4349498748779,18.6574363708496,9.48683166503906,94.5,5309,4
"14678",14678,1,1097.13208007812,109.537780761719,15.9453954696655,24.7248973846436,10.3020420074463,174,5310,3
"14679",14679,2,130.33137512207,311.6953125,-22.6198654174805,16.846155166626,9.84615516662598,98,5310,4
"14680",14680,1,1098.70007324219,110.900085449219,18.4349479675293,25.2982196807861,10.7517433166504,168,5311,3
"14681",14681,2,128.801742553711,313.629302978516,23.1985893249512,15.6254682540894,10.2419033050537,97,5311,4
"14682",14682,1,1097.2001953125,110.099853515625,26.5650501251221,22.8078899383545,10.7331256866455,158.5,5312,3
"14683",14683,2,129.137939453125,313.655151367188,21.8014068603516,17.0839710235596,10.3989391326904,111.5,5312,4
"14684",14684,1,1097.80786132812,109.538452148438,7.12501668930054,22.5743217468262,10.5429525375366,168,5313,3
"14685",14685,3,130.344833374023,314.137939453125,21.8014068603516,18.9409255981445,10.3989391326904,118,5313,4
"14686",14686,1,1098,109,0,22,10,160.5,5314,3
"14687",14687,2,129.5,313,0,15,10,110,5314,4
"14688",14688,1,1098,108.5,0,24,11,175.5,5315,3
"14689",14689,2,131.100021362305,313.799926757812,26.5650501251221,15.2052612304688,9.3914852142334,100.5,5315,4
"14690",14690,3,762.649963378906,636.950012207031,-18.4349517822266,13.281566619873,3.47850561141968,21,5315,2
"14691",14691,1,1099.34619140625,110.269226074219,11.3099327087402,27.8484916687012,10.5902719497681,167,5316,3
"14692",14692,2,133.499984741211,315.999969482422,45,16.2634544372559,10.6066017150879,114,5316,4
"14693",14693,1,1098,109.5,0,22,11,165.5,5317,3
"14694",14694,2,134.500015258789,316.499938964844,45,15.5563488006592,9.89949417114258,105,5317,4
"14695",14695,3,761.115356445312,636.076904296875,-11.309928894043,12.3553161621094,2.94174194335938,20.5,5317,2
"14696",14696,2,1096,109,0,20,10,148,5318,3
"14697",14697,3,136.877075195312,317.852508544922,50.1944313049316,16.5167579650879,9.98687744140625,103.5,5318,4
"14698",14698,4,761.000061035156,636.000022888184,-45,7.07106781005859,4.24264049530029,15.5,5318,2
"14699",14699,1,1098,109,0,24,10,160.5,5319,3
"14700",14700,2,138,317.5,0,14,11,107,5319,4
"14701",14701,1,1098.5,109,0,25,12,182.5,5320,3
"14702",14702,2,140.050018310547,320.849945068359,18.4349479675293,16.4438438415527,11.0679712295532,119,5320,4
"14703",14703,3,761.615417480469,637.076927185059,-11.309928894043,9.02134227752686,3.53009057044983,17,5320,2
"14704",14704,1,1098,109,0,24,10,155.5,5321,3
"14705",14705,2,140.950820922852,322.541015625,50.1944313049316,15.1083536148071,9.98687744140625,102.5,5321,4
"14706",14706,1,1097,109.5,0,22,9,159,5322,3
"14707",14707,2,142.499984741211,323.499969482422,45,18.3847770690918,9.89949417114258,100.5,5322,4
"14708",14708,3,762.5,637.5,0,7,3,15,5322,2
"14709",14709,1,1098.53454589844,110.413818359375,21.8014068603516,25.811653137207,10.0275478363037,164.5,5323,3
"14710",14710,2,142.25,323.75,45,14.1421356201172,9.19238758087158,95.5,5323,4
"14711",14711,1,1098.5,109.5,0,25,11,163.5,5324,3
"14712",14712,2,144.960006713867,326.219970703125,36.8698959350586,15.8000001907349,9.19999980926514,92,5324,4
"14713",14713,1,1098.18151855469,109.278747558594,3.81407499313354,24.3459548950195,10.1108875274658,157,5325,3
"14714",14714,2,144.420028686523,326.559997558594,53.1301002502441,15.8000020980835,9.60000038146973,110,5325,4
"14715",14715,3,759.538391113281,637.692321777344,-11.309928894043,7.45241355895996,3.53009057044983,18.5,5325,2
"14716",14716,1,1099.67309570312,110.134643554688,11.3099327087402,26.0834465026855,10.9825038909912,184.5,5326,3
"14717",14717,2,144.600021362305,327.699951171875,63.4349517822266,16.9941158294678,9.3914852142334,111,5326,4
"14718",14718,1,1097.40014648438,110.699951171875,26.5650501251221,22.8078937530518,10.7331256866455,151.5,5327,3
"14719",14719,2,145.461502075195,328.192352294922,56.3099365234375,16.363655090332,9.42990303039551,103,5327,4
"14720",14720,1,1097.90002441406,109.700012207031,8.13010215759277,24.6073188781738,10.1823387145996,157.5,5328,3
"14721",14721,2,146.100036621094,328.799957275391,53.1301002502441,18.2000007629395,9.60000038146973,117,5328,4
"14722",14722,1,1097.98266601562,110.293151855469,21.8014068603516,23.5833072662354,9.84185218811035,155,5329,3
"14723",14723,2,145,329.5,-90,17,10,107.5,5329,4
"14724",14724,1,1097.60510253906,109.319030761719,3.57633447647095,23.3294811248779,10.0429039001465,151,5330,3
"14725",14725,2,144.297302246094,328.283813476562,80.5376739501953,16.4398994445801,8.7131462097168,91.5,5330,4
"14726",14726,1,1098.52221679688,109.168090820312,3.81407499313354,23.4146881103516,10.2439260482788,168,5331,3
"14727",14727,2,144.500015258789,328,71.5650482177734,18.0249805450439,8.53814792633057,105,5331,4
"14728",14728,3,764,635,0,10,4,21.5,5331,2
"14729",14729,1,1099.1083984375,108.830444335938,2.8624050617218,26.3670654296875,11.0362129211426,174,5332,3
"14730",14730,2,144.5,329,-90,16,11,113.5,5332,4
"14731",14731,3,765.099975585938,635.700019836426,-26.5650482177734,8.49705791473389,3.13049507141113,15.5,5332,2
"14732",14732,1,1098.5,108.5,0,23,11,160.5,5333,3
"14733",14733,2,146.000015258789,328.999938964844,45,18.3847751617432,9.89949512481689,114.5,5333,4
"14734",14734,3,763.400024414062,636.800003051758,-26.5650482177734,9.83869934082031,3.57770848274231,17.5,5333,2
"14735",14735,1,1098,109.5,0,22,11,163,5334,3
"14736",14736,2,145.200012207031,328.899932861328,63.4349517822266,17.8885440826416,9.3914852142334,108,5334,4
"14737",14737,3,764.192260742188,637.038452148438,-33.6900634765625,10.8166542053223,4.71495199203491,25,5334,2
"14738",14738,1,1097.5,109.5,0,23,11,179.5,5335,3
"14739",14739,2,145.283798217773,330.202728271484,80.5376739501953,18.9058837890625,10.028338432312,117,5335,4
"14740",14740,3,763.810302734375,636.775856018066,-21.8014068603516,9.84185218811035,4.27099275588989,25.5,5335,2
"14741",14741,1,1098,109,0,22,10,160.5,5336,3
"14742",14742,2,144.769241333008,328.15380859375,82.8749847412109,16.6206550598145,9.42664051055908,109,5336,4
"14743",14743,4,765.655212402344,635.862037658691,-23.1985931396484,12.0801935195923,3.4139678478241,25,5336,2
"14744",14744,1,1097.58837890625,109.647033691406,14.036244392395,23.2834186553955,9.70142459869385,151.5,5337,3
"14745",14745,2,146.032791137695,328.139373779297,50.1944313049316,18.9494609832764,9.8588399887085,107.5,5337,4
"14746",14746,3,767.810302734375,636.27587890625,-21.8014068603516,13.9271507263184,4.08529710769653,25.5,5337,2
"14747",14747,1,1097.5,110,0,23,12,171,5338,3
"14748",14748,2,146.500015258789,328.999938964844,45,16.2634563446045,10.6066017150879,115.5,5338,4
"14749",14749,3,768.800109863281,636.099967956543,-26.5650482177734,13.8636207580566,3.57770848274231,26.5,5338,2
"14750",14750,1,1097.5,109.5,0,23,11,171.5,5339,3
"14751",14751,2,146.250015258789,328.249938964844,45,16.2634544372559,9.89949512481689,105.5,5339,4
"14752",14752,3,769.364990234375,635.50365447998,-19.9831085205078,12.9862356185913,3.41743063926697,21,5339,2
"14753",14753,1,1098,109,0,24,10,161,5340,3
"14754",14754,2,145.158950805664,329.783264160156,81.2538375854492,19.9955196380615,9.35151863098145,114,5340,4
"14755",14755,3,767.499938964844,637.000015258789,-18.4349517822266,14.2302474975586,3.47850513458252,23,5340,2
"14756",14756,1,1098.76477050781,110.941101074219,14.036244392395,27.163990020752,10.1864948272705,165.5,5341,3
"14757",14757,2,145.719497680664,327.975616455078,38.6598091125488,16.3982467651367,10.6198167800903,109,5341,4
"14758",14758,3,768.538452148438,636.692291259766,-11.309928894043,13.7281293869019,3.13785839080811,20.5,5341,2
"14759",14759,1,1097.5,108.5,0,23,11,177,5342,3
"14760",14760,2,146.500030517578,328.999938964844,45,17.6776695251465,9.1923885345459,100,5342,4
"14761",14761,3,768.823608398438,636.794105529785,-14.0362396240234,13.3394594192505,2.91042757034302,14,5342,2
"14762",14762,1,1097.5,109,0,23,10,161,5343,3
"14763",14763,2,144.900009155273,328.699920654297,71.5650482177734,16.4438438415527,8.8543758392334,98,5343,4
"14764",14764,1,1098.5,109,0,23,10,151,5344,3
"14765",14765,2,144.5,328,-90,16,9,96.5,5344,4
"14766",14766,4,770.349975585938,636.550003051758,-18.4349517822266,11.7004270553589,2.52982211112976,15.5,5344,2
"14767",14767,1,1097.5,108.5,0,21,11,152,5345,3
"14768",14768,2,145.669830322266,328.594329833984,74.0546035766602,18.5436744689941,9.75259876251221,113,5345,4
"14769",14769,1,1097.02697753906,109.337768554688,9.46232128143311,23.1802577972412,10.5215349197388,165.5,5346,3
"14770",14770,2,146.000030517578,328.999938964844,45,19.7989883422852,9.89949417114258,124,5346,4
"14771",14771,1,1097.49987792969,109.5,8.13010215759277,21.7788925170898,10.465181350708,154,5347,3
"14772",14772,2,144.5,328.5,-90,17,9,100,5347,4
"14773",14773,1,1098.5,109.5,0,25,11,165.5,5348,3
"14774",14774,2,145,328,-90,14,8,92,5348,4
"14775",14775,1,1098.37829589844,108.729797363281,9.46232223510742,24.3310508728027,10.8503332138062,166.5,5349,3
"14776",14776,2,145.500030517578,328.499938964844,45,15.5563488006592,9.89949417114258,110,5349,4
"14777",14777,1,1098.15539550781,109.203125,3.1798300743103,24.2958698272705,10.2619543075562,161,5350,3
"14778",14778,2,145.500015258789,328.999969482422,63.4349517822266,19.2301826477051,8.9442720413208,113.5,5350,4
"14779",14779,1,1096.69995117188,109.10009765625,8.13010215759277,21.7788925170898,9.6166524887085,145.5,5351,3
"14780",14780,2,145,328.5,-90,17,10,116,5351,4
"14781",14781,1,1097.5,109.5,0,23,11,162,5352,3
"14782",14782,2,144.5,329,-90,16,9,94,5352,4
"14783",14783,3,770.865417480469,635.82691192627,-11.309928894043,12.3553161621094,3.53009057044983,23.5,5352,2
"14784",14784,1,1098,108.5,0,22,11,168,5353,3
"14785",14785,2,145,329.5,-90,17,10,107.5,5353,4
"14786",14786,3,770.293151855469,635.517242431641,-23.1985931396484,12.7367277145386,4.59572601318359,34,5353,2
"14787",14787,1,1098.55004882812,110.350036621094,18.4349479675293,25.2982196807861,11.0679712295532,174,5354,3
"14788",14788,2,145.500030517578,327.999938964844,45,16.2634563446045,9.19238758087158,102,5354,4
"14789",14789,3,768.432495117188,636.405380249023,-35.5376777648926,11.3922691345215,4.18491458892822,26.5,5354,2
"14790",14790,1,1096.5,109,0,19,10,139,5355,3
"14791",14791,2,145,329,-90,16,10,112.5,5355,4
"14792",14792,3,768.580017089844,635.559982299805,-53.1301002502441,11,6.80000019073486,44.5,5355,2
"14793",14793,1,1097.5,109,0,23,10,161.5,5356,3
"14794",14794,2,146.000015258789,327.999938964844,45,16.9705619812012,9.89949417114258,114.5,5356,4
"14795",14795,3,768.890258789062,634.987785339355,-38.6598091125488,11.4006862640381,6.09077644348145,48.5,5356,2
"14796",14796,1,1098.5,109,0,25,12,194.5,5357,3
"14797",14797,2,145.756774902344,327.959442138672,54.4623184204102,16.8559074401855,9.41605854034424,117.5,5357,4
"14798",14798,3,769.770324707031,633.378341674805,-35.5376815795898,13.6009731292725,7.32360124588013,70.5,5357,2
"14799",14799,1,1098.5,109,0,23,10,159,5358,3
"14800",14800,2,145.804885864258,328.756072998047,51.3401947021484,16.8667678833008,9.37042617797852,100.5,5358,4
"14801",14801,4,771.250061035156,632.249992370605,-45,14.1421356201172,6.36396026611328,59,5358,2
"14802",14802,1,1097.5,109,0,23,10,154.5,5359,3
"14803",14803,2,146.000030517578,327.999938964844,45,15.5563488006592,9.89949417114258,110,5359,4
"14804",14804,3,774.200012207031,630.599975585938,-63.4349517822266,15.2052602767944,9.83869934082031,91,5359,2
"14805",14805,1,1097.28381347656,109.797302246094,9.46232223510742,23.837854385376,10.3571357727051,170,5360,3
"14806",14806,2,145.250030517578,327.749938964844,45,15.5563488006592,9.1923885345459,98,5360,4
"14807",14807,3,773,628,-90,18,8,99.5,5360,2
"14808",14808,1,1097.5,109,0,23,10,160.5,5361,3
"14809",14809,2,146.000015258789,328.999938964844,45,18.3847751617432,9.89949417114258,118.5,5361,4
"14810",14810,3,773,626.5,-90,19,8,108.5,5361,2
"14811",14811,1,1098.5,109,0,23,10,158.5,5362,3
"14812",14812,2,145.923080444336,328.884704589844,56.3099365234375,18.5824565887451,8.87520313262939,105,5362,4
"14813",14813,3,774,625,-90,16,8,90.5,5362,2
"14814",14814,1,1097.99987792969,109.5,8.13010311126709,24.7487392425537,10.3237590789795,173.5,5363,3
"14815",14815,2,144.830780029297,328.646118164062,82.8749847412109,17.6129322052002,9.42664051055908,109,5363,4
"14816",14816,3,774.823608398438,620.705871582031,-75.963752746582,15.5222787857056,8.24621105194092,87,5363,2
"14817",14817,1,1098,108.5,0,24,11,175,5364,3
"14818",14818,2,146.048782348633,329.060974121094,51.3401947021484,19.2093734741211,9.37042617797852,120.5,5364,4
"14819",14819,3,774,614,-90,16,8,84.5,5364,2
"14820",14820,2,1098.5,108.5,0,23,11,173.5,5365,3
"14821",14821,3,145.647567749023,328.377105712891,50.1944274902344,17.5410537719727,9.47473049163818,110,5365,4
"14822",14822,4,775,608.5,-90,15,8,70.5,5365,2
"14823",14823,1,1098,109.5,0,24,11,173,5366,3
"14824",14824,2,144.527038574219,328.162200927734,80.5376739501953,16.9330959320068,9.20634365081787,105,5366,4
"14825",14825,3,775,604,-90,16,8,83,5366,2
"14826",14826,1,1098,110.5,26.5650501251221,24.5967464447021,10.7331256866455,165.5,5367,3
"14827",14827,2,145.069244384766,329.053802490234,82.8749847412109,18.9773139953613,10.0468120574951,116,5367,4
"14828",14828,3,775,598.5,-90,15,8,80.5,5367,2
"14829",14829,1,1098,109,0,24,10,162,5368,3
"14830",14830,2,144.823791503906,329.561431884766,84.8055725097656,17.5639343261719,9.32518196105957,104.5,5368,4
"14831",14831,3,774.207580566406,593.226417541504,74.0546035766602,15.3843812942505,7.69219064712524,74.5,5368,2
"14832",14832,1,1097.837890625,109.972961425781,9.46232223510742,23.0158576965332,11.1791315078735,169.5,5369,3
"14833",14833,2,145,327,-90,14,10,101.5,5369,4
"14834",14834,3,775.409973144531,588.630020141602,-81.8698959350586,14.9906644821167,8.6267032623291,84,5369,2
"14835",14835,1,1097.14721679688,110.411743164062,14.036244392395,21.3431339263916,9.94396018981934,140.5,5370,3
"14836",14836,2,146.000015258789,328.999938964844,45,18.3847751617432,9.89949417114258,116.5,5370,4
"14837",14837,3,774.5,581.5,-90,17,7,76,5370,2
"14838",14838,1,1097.96899414062,109.372436523438,4.76364183425903,24.5814628601074,10.2145948410034,163,5371,3
"14839",14839,2,145,329,-90,16,10,96.5,5371,4
"14840",14840,3,774,578,-90,16,8,89,5371,2
"14841",14841,2,1098.53466796875,109.653503417969,5.71059322357178,23.681884765625,10.3483867645264,165.5,5372,3
"14842",14842,4,146.364730834961,328.758819580078,49.3987045288086,18.9814147949219,9.76187133789062,110.5,5372,4
"14843",14843,5,774.000061035156,574.499954223633,45,13.4350290298462,10.6066017150879,89,5372,2
"14844",14844,1,1098.5,109,0,25,10,169.5,5373,3
"14845",14845,2,145.121612548828,330.229736328125,80.5376739501953,19.2346820831299,9.37074279785156,107.5,5373,4
"14846",14846,3,773.403869628906,569.519226074219,78.690071105957,17.2582206726074,7.64852952957153,82.5,5373,2
"14847",14847,1,1098.5,109.5,0,25,11,178.5,5374,3
"14848",14848,2,145,328.5,-90,15,10,93.5,5374,4
"14849",14849,3,773,565.5,-90,17,8,93,5374,2
"14850",14850,1,1097.76904296875,110.846252441406,33.6900634765625,22.7427101135254,9.98460388183594,136,5375,3
"14851",14851,2,145.750030517578,327.749938964844,45,16.2634563446045,9.89949417114258,108,5375,4
"14852",14852,4,773,562,-90,16,8,87.5,5375,2
"14853",14853,2,1098.5,109,0,25,10,160,5376,3
"14854",14854,3,144.755996704102,328.592010498047,-79.6951522827148,15.0263786315918,11.359227180481,111.5,5376,4
"14855",14855,5,773,561.5,-90,15,8,88.5,5376,2
"14856",14856,1,1097.37707519531,109.484558105469,7.12501668930054,21.7060775756836,10.2948837280273,156,5377,3
"14857",14857,2,145.250015258789,328.249938964844,45,14.8492412567139,11.3137073516846,118.5,5377,4
"14858",14858,3,773.5,561,-90,16,9,94.5,5377,2
"14859",14859,2,1099.51171875,109.813232421875,3.57633447647095,25.5750980377197,11.165714263916,172,5378,3
"14860",14860,3,146.999984741211,329,45,18.3847770690918,9.89949703216553,99,5378,4
"14861",14861,4,773,560.5,-90,17,8,89,5378,2
"14862",14862,1,1098,108.5,0,22,11,161.5,5379,3
"14863",14863,2,145.750015258789,328.249938964844,45,16.9705619812012,9.19238758087158,97,5379,4
"14864",14864,3,773,561,-90,16,8,90,5379,2
"14865",14865,1,1098.37829589844,109.729736328125,9.46232318878174,24.9886455535889,10.5215349197388,174.5,5380,3
"14866",14866,2,146.245910644531,328.795104980469,50.1944313049316,20.2298278808594,9.34669303894043,118.5,5380,4
"14867",14867,3,773,561,-90,14,8,82.5,5380,2
"14868",14868,1,1097,109,0,22,10,141,5381,3
"14869",14869,2,145.34147644043,328.426818847656,51.3401908874512,17.0229396820068,9.99512100219727,108,5381,4
"14870",14870,3,773,561,-90,16,8,84.5,5381,2
"14871",14871,1,1098.08203125,108.772094726562,3.81407499313354,22.4834213256836,11.1086721420288,155.5,5382,3
"14872",14872,2,145.699996948242,328.399963378906,63.4349517822266,17.4413299560547,8.9442720413208,108.5,5382,4
"14873",14873,3,773,561,-90,16,8,90.5,5382,2
"14874",14874,1,1099,108.5,0,24,11,173,5383,3
"14875",14875,2,145.120025634766,328.159973144531,53.1301002502441,15.2000007629395,8.80000019073486,96.5,5383,4
"14876",14876,3,772.730773925781,560.153854370117,78.690071105957,16.2776393890381,7.64852952957153,84,5383,2
"14877",14877,1,1098.3349609375,110.050476074219,16.6992435455322,24.6161365509033,9.86561107635498,160,5384,3
"14878",14878,2,145.500015258789,328.499938964844,45,15.5563488006592,9.89949417114258,106,5384,4
"14879",14879,3,773,561,-90,16,8,87.5,5384,2
"14880",14880,2,1097.5,109,0,23,12,181,5385,3
"14881",14881,5,144.5,329,-90,16,11,110,5385,4
"14882",14882,6,773,561.5,-90,17,8,86.5,5385,2
"14883",14883,1,1097.5,109.5,0,23,11,157.5,5386,3
"14884",14884,2,145.750015258789,328.249938964844,45,18.3847751617432,10.6066017150879,127.5,5386,4
"14885",14885,4,773,560.5,-90,15,8,79,5386,2
"14886",14886,1,1097.7001953125,110.899963378906,18.4349479675293,24.6657657623291,10.7517433166504,163.5,5387,3
"14887",14887,2,144.442321777344,327.788482666016,-78.6900634765625,15.1009426116943,10.1980390548706,98,5387,4
"14888",14888,3,773,561.5,-90,15,8,89.5,5387,2
"14889",14889,1,1099,109.5,0,24,11,172.5,5388,3
"14890",14890,2,145.134628295898,328.673034667969,78.690071105957,18.2388019561768,9.02134227752686,105,5388,4
"14891",14891,3,773,562,-90,14,8,79.5,5388,2
"14892",14892,1,1098.5,109,0,23,10,149.5,5389,3
"14893",14893,2,146.250015258789,328.249938964844,45,17.6776695251465,9.89949417114258,114,5389,4
"14894",14894,3,773.18994140625,561.170028686523,-81.8698959350586,13.5764503479004,9.1923885345459,82,5389,2
"14895",14895,1,1097,109,0,22,10,161,5390,3
"14896",14896,2,146.250015258789,328.749938964844,45,16.9705619812012,9.1923885345459,96,5390,4
"14897",14897,3,773,562,-90,12,8,84,5390,2
"14898",14898,1,1098.5,109.5,0,23,11,174.5,5391,3
"14899",14899,2,146.000015258789,327.999938964844,45,16.9705619812012,9.89949417114258,112.5,5391,4
"14900",14900,3,773,561.5,-90,15,8,89.5,5391,2
"14901",14901,1,1097.5,108.5,0,23,11,162.5,5392,3
"14902",14902,2,145.500015258789,328.499938964844,45,15.5563488006592,9.89949417114258,106,5392,4
"14903",14903,3,771,555.5,-90,15,8,80,5392,2
"14904",14904,1,1098.08630371094,109.291931152344,4.08561658859253,22.3003273010254,10.2595748901367,160,5393,3
"14905",14905,2,144.45002746582,327.849975585938,71.5650482177734,15.8113870620728,9.17060375213623,100,5393,4
"14906",14906,4,770.010009765625,550.570007324219,81.8698959350586,15.5563497543335,7.49533224105835,74.5,5393,2
"14907",14907,1,1098.70007324219,109.899963378906,18.4349479675293,25.2982196807861,11.3841991424561,177,5394,3
"14908",14908,2,145.350021362305,329.549957275391,71.5650482177734,20.8710327148438,9.80305957794189,118.5,5394,4
"14909",14909,3,769.5,545,-90,18,7,74.5,5394,2
"14910",14910,1,1098,109,0,24,10,164,5395,3
"14911",14911,2,145.923065185547,329.384674072266,56.309928894043,17.7504062652588,8.32050323486328,96.5,5395,4
"14912",14912,3,768.5,541.5,-90,17,7,79.5,5395,2
"14913",14913,1,1098,109,0,24,10,166.5,5396,3
"14914",14914,2,145.682754516602,328.893127441406,48.3664627075195,18.0208702087402,10.1315488815308,109,5396,4
"14915",14915,3,768.5,535.5,-90,19,7,75.5,5396,2
"14916",14916,1,1097,109.5,0,22,11,163.5,5397,3
"14917",14917,2,145.500030517578,327.999938964844,45,14.8492412567139,9.1923885345459,87,5397,4
"14918",14918,4,769,533,-90,18,8,100,5397,2
"14919",14919,1,1097.5,109.5,0,23,13,187,5398,3
"14920",14920,2,147.059295654297,330.054077148438,68.9624862670898,18.6669120788574,9.83602428436279,105.5,5398,4
"14921",14921,3,767.764709472656,529.558807373047,75.9637603759766,16.4924221038818,8.00367546081543,81.5,5398,2
"14922",14922,2,1097.54711914062,110.584899902344,15.9453954696655,22.801851272583,11.5382862091064,168,5399,3
"14923",14923,3,150.397064208984,329.338226318359,30.9637565612793,19.893835067749,9.43242263793945,103.5,5399,4
"14924",14924,4,769,525.5,-90,17,8,94.5,5399,2
"14925",14925,1,1097.8779296875,109.597595214844,6.34019184112549,22.638463973999,10.2701330184937,163,5400,3
"14926",14926,2,152.259994506836,330.320007324219,36.8698959350586,16.4000015258789,9,105.5,5400,4
"14927",14927,3,769,525,-90,12,8,67,5400,2
"14928",14928,1,1098.5,109,0,23,10,161.5,5401,3
"14929",14929,2,154.461532592773,331.807739257812,33.6900634765625,13.3128061294556,9.70725345611572,90,5401,4
"14930",14930,3,769.5,522.5,-90,17,7,71.5,5401,2
"14931",14931,1,1098,109,0,22,10,151,5402,3
"14932",14932,2,158.5,333.5,0,15,11,113.5,5402,4
"14933",14933,3,770.77587890625,522.810317993164,-68.1985931396484,16.5268840789795,7.98489952087402,74,5402,2
"14934",14934,1,1098.50012207031,110.5,26.5650501251221,26.3856010437012,10.2859125137329,166.5,5403,3
"14935",14935,2,163.400024414062,335.199951171875,26.5650501251221,16.9941158294678,8.94427108764648,101,5403,4
"14936",14936,3,770.014709472656,524.308853149414,-59.0362434387207,13.5483884811401,9.60391998291016,82,5403,2
"14937",14937,1,1098.70007324219,111.599975585938,26.5650501251221,25.0439605712891,11.1803398132324,159.5,5404,3
