"track","frame","x","y"
2,10811,83.5,422
3,10811,87.5,476.5
4,10811,1228.50012207031,616.999984741211
1,10812,203.000030517578,623.499984741211
2,10812,83,421.5
3,10812,87.5,479
4,10812,1225.75012207031,617.750045776367
1,10813,202.891891479492,624.148651123047
2,10813,83,420.5
3,10813,87.5,480.5
4,10813,1224.5,618
1,10814,203,622.5
2,10814,83.5,421
3,10814,87.5,481.5
4,10814,1223.2001953125,618.099998474121
1,10815,201.779418945312,624.132354736328
2,10815,83,418.5
3,10815,86.4000015258789,485.699981689453
4,10815,1219.5,621.5
1,10816,202.500030517578,623.499984741211
2,10816,83,419.5
3,10816,86,487.5
4,10816,1216.50012207031,621.499954223633
1,10817,202.5,622.5
2,10817,82.5,418
3,10817,85.6551666259766,488.862060546875
4,10817,1214.25012207031,622.749923706055
1,10818,201.980010986328,623.360000610352
2,10818,82.5,419
3,10818,85.3770599365234,489.647537231445
4,10818,1213.5,622.5
1,10819,202.250030517578,624.249984741211
2,10819,82.5,419
3,10819,86.5,492
4,10819,1213.5,622.5
1,10820,202,622.5
2,10820,83,419
3,10820,86.5,493.5
4,10820,1215,622.5
1,10821,201,622.5
2,10821,83,419
3,10821,87,495
4,10821,1214.5,622.5
1,10822,200.5,622.5
2,10822,83,418.5
3,10822,85.7500076293945,494.749969482422
4,10822,1214,621.5
1,10823,200.5,622
2,10823,83,419.5
3,10823,86.5,496
4,10823,1214.14721679688,622.411773681641
1,10824,199.5,622
2,10824,83,419.5
3,10824,86.5,498
4,10824,1213.25012207031,623.250053405762
1,10825,199,621.5
2,10825,83,419.5
3,10825,85.9000015258789,499.199981689453
4,10825,1213.80017089844,622.399993896484
1,10826,200.000030517578,622.499984741211
2,10826,83,419.5
3,10826,86.1011276245117,498.938186645508
4,10826,1212,621.5
1,10827,199.5,621.5
2,10827,83,419.5
3,10827,86.1011276245117,498.938201904297
4,10827,1212,621.5
1,10828,199.5,621.5
2,10828,83,419
3,10828,87,498.5
4,10828,1212,621.5
1,10829,199.5,622
2,10829,83,418
3,10829,86.4499969482422,499.149993896484
4,10829,1212,621.5
1,10830,199.5,621.5
2,10830,83,419
3,10830,87,500.5
4,10830,1212,621.5
1,10831,200.150024414062,621.550003051758
2,10831,83,419
3,10831,87.729736328125,499.878387451172
4,10831,1212,621.5
1,10832,201,622.5
2,10832,83,419.5
3,10832,88.1346130371094,500.673080444336
4,10832,1215.25012207031,624.250045776367
1,10833,201.5,622.5
2,10833,83,419
3,10833,88,500.5
4,10833,1215.75012207031,623.749923706055
1,10834,202.950012207031,622.149993896484
2,10834,83,419
3,10834,88,500.5
4,10834,1215.75,624.249984741211
1,10835,201.5,622
2,10835,83,418.5
3,10835,88,500.5
4,10835,1215.25012207031,623.75
1,10836,204.250030517578,623.249984741211
2,10836,83,418
3,10836,88,500.5
4,10836,1215.662109375,623.97297668457
1,10837,207,620.5
2,10837,83,419.5
3,10837,88,499.5
4,10837,1217,624
1,10838,210,620.5
2,10838,83,419
3,10838,88,500
4,10838,1216.00012207031,622.999984741211
1,10839,215.153823852539,622.269248962402
2,10839,83,419
3,10839,88,500.5
4,10839,1216,623.499969482422
1,10840,219.5,621
2,10840,83,419.5
3,10840,88,500.5
4,10840,1216.84997558594,623.550018310547
1,10841,223.429260253906,622.12735748291
2,10841,83,419.5
3,10841,88,500
4,10841,1216.5,624
1,10842,227,621.5
2,10842,83,419.5
3,10842,88.2162933349609,500.103942871094
4,10842,1216.5,624.5
1,10843,229.5,622
2,10843,83,420
3,10843,88,501
4,10843,1216,625.000045776367
1,10844,236.5,622
2,10844,83,419
3,10844,87.1000061035156,499.299987792969
4,10844,1216.5,625
1,10845,240,621.5
2,10845,82.5,419
3,10845,87.1176452636719,500.029388427734
4,10845,1216.5,625
1,10846,242.5,621.5
2,10846,83,419.5
3,10846,87.9799957275391,499.36003112793
4,10846,1214.5,626.5
1,10847,244.480026245117,622.859985351562
2,10847,83,419
3,10847,88,499
4,10847,1214.5,626.5
1,10848,245.382354736328,622.029418945312
2,10848,83,419.5
3,10848,88,500
4,10848,1214.5,626.5
1,10849,250.192291259766,623.961555480957
2,10849,83,420
3,10849,87.1922988891602,498.961547851562
4,10849,1214.5,626.5
1,10850,251.109771728516,624.012191772461
2,10850,83,419
3,10850,88,499
4,10850,1214.5,626.5
1,10851,251.951232910156,623.439018249512
2,10851,83,418
3,10851,87.2500152587891,498.249969482422
4,10851,1214.5,626.5
1,10852,254.750015258789,622.75
2,10852,83,418.5
3,10852,87.2115325927734,498.442291259766
4,10852,1214.5,626.5
1,10853,257.300018310547,623.600006103516
2,10853,83,419
3,10853,88,499.5
4,10853,1214.5,626.5
1,10854,256.75,623.749992370605
2,10854,83,419.5
3,10854,88,498.5
4,10854,1211,620
1,10855,257.769226074219,624.346168518066
2,10855,82.5,418.5
3,10855,88,498.5
4,10855,1210,619.5
1,10856,257.967193603516,624.639335632324
2,10856,83,418
3,10856,88,499.5
4,10856,1206,618.5
1,10857,260.5,624.5
2,10857,83,419
3,10857,88,497.5
4,10857,1203.40002441406,617.19995880127
1,10858,263.750030517578,623.75
2,10858,83,419.5
3,10858,87.0999984741211,498.300003051758
4,10858,1197,615.5
1,10859,265,624
2,10859,83,419
3,10859,87.1923065185547,498.038452148438
4,10859,1193,613.999984741211
1,10860,264.869995117188,623.910003662109
2,10860,83,419
3,10860,87.5,498.5
4,10860,1187.5,613.5
1,10861,265.256744384766,623.95947265625
2,10861,82.5,419
3,10861,88,499
4,10861,1183,613
1,10862,266.5,623.5
2,10862,83,419
3,10862,88.0500030517578,497.649993896484
4,10862,1177.25012207031,611.749984741211
1,10863,268.670745849609,624.536582946777
2,10863,82.5,418.5
3,10863,87.2058868408203,497.823532104492
4,10863,1171.00012207031,613.000007629395
1,10864,271,624
2,10864,83,418.5
3,10864,87,498.500015258789
4,10864,1162.5,612
1,10865,272,624
2,10865,83,419
3,10865,86.9999923706055,498.000015258789
4,10865,1157.5,613
1,10866,272.260009765625,624.81999206543
2,10866,83,419
3,10866,88,498
4,10866,1151.5,612.5
1,10867,273.5,624.5
2,10867,83,418.5
3,10867,88,498.5
4,10867,1145.5,613.5
1,10868,274,624.5
2,10868,83,419.5
3,10868,88,499
4,10868,1136.5,614.5
1,10869,273,625.499992370605
2,10869,83,418
3,10869,88,498.5
4,10869,1130,616.5
1,10870,273.5,624
2,10870,83,419
3,10870,87.3499984741211,498.449996948242
4,10870,1124.95007324219,618.150009155273
1,10871,272,624
2,10871,83,418.5
3,10871,86.8000030517578,498.399963378906
4,10871,1119.00012207031,618.999992370605
1,10872,272.800018310547,623.899993896484
2,10872,83,418.5
3,10872,87.789665222168,498.024124145508
4,10872,1112.00012207031,621.499984741211
1,10873,275.449981689453,623.650001525879
2,10873,83,419
3,10873,88,498.5
4,10873,1107,621.5
1,10874,277.399993896484,623.699989318848
2,10874,83,418.5
3,10874,88,498.5
4,10874,1104.14001464844,623.019989013672
1,10875,278,622.5
2,10875,83,419
3,10875,88,499
4,10875,1100.5,622.5
1,10876,281.344329833984,622.28687286377
2,10876,83,419.5
3,10876,88,498.5
4,10876,1096.5,622.5
1,10877,287.5,624
2,10877,83,419
3,10877,86.9000015258789,498.199981689453
4,10877,1091.25012207031,623.749954223633
1,10878,288.961517333984,623.807708740234
2,10878,83,419.5
3,10878,86.815055847168,498.506851196289
4,10878,1088.5,622.5
1,10879,293.100036621094,624.299980163574
2,10879,83,419
3,10879,86.9000015258789,498.199981689453
4,10879,1084.10009765625,624.199974060059
1,10880,295.904113769531,622.410957336426
2,10880,83,419.5
3,10880,86.5769271850586,499.384628295898
4,10880,1083.50012207031,624.499954223633
1,10881,300.307678222656,624.461540222168
2,10881,83,419.5
3,10881,86.9264678955078,498.955902099609
4,10881,1080.40014648438,623.799987792969
1,10882,300.769226074219,623.846160888672
2,10882,83,419
3,10882,86,499.500015258789
4,10882,1079.05017089844,624.149978637695
1,10883,304,623
2,10883,83,419
3,10883,87,500.5
4,10883,1078.80017089844,624.399948120117
1,10884,307,622.5
2,10884,83.5,419
3,10884,87,502
4,10884,1078.64868164062,624.891891479492
1,10885,309.5,622.5
2,10885,83,419
3,10885,87,503
4,10885,1075.82434082031,624.945953369141
1,10886,310.307678222656,624.038482666016
2,10886,83,419
3,10886,87,506
4,10886,1073,623.5
1,10887,313.632354736328,625.279411315918
2,10887,83,419.5
3,10887,87.5,506.5
4,10887,1069.50012207031,622.000030517578
1,10888,314,624.5
2,10888,83,418.5
3,10888,88.8000030517578,508.899993896484
4,10888,1066,622.5
1,10889,315,624
2,10889,83,418.5
3,10889,88,510
4,10889,1060.5,622.5
1,10890,315,624
2,10890,83,419
3,10890,87.2000122070312,511.599960327148
4,10890,1057.5,622.5
1,10891,315,624.5
2,10891,83,418
3,10891,86.6687927246094,515.273895263672
4,10891,1049.50012207031,623.499954223633
1,10892,314,625
2,10892,83,419
3,10892,86.5,517.499969482422
4,10892,1048,623
1,10893,315,625
2,10893,83,419.5
3,10893,88,519.5
4,10893,1044.73071289062,624.346176147461
1,10894,315.5,625
2,10894,83,419.5
3,10894,87.9000091552734,519.299957275391
4,10894,1040.42309570312,624.115371704102
1,10895,317,625.5
2,10895,83,419.5
3,10895,86.2999877929688,520.600006103516
4,10895,1038.5,623.5
1,10896,317,626
2,10896,83,419
3,10896,86.5400085449219,520.779968261719
4,10896,1038.00012207031,623.999984741211
1,10897,317.5,625.5
2,10897,83,419.5
3,10897,86.8461532592773,521.230804443359
4,10897,1036,623.5
1,10898,318.5,625
2,10898,83,418.5
3,10898,86.9000015258789,521.199996948242
4,10898,1033.50012207031,624.499961853027
1,10899,320.5,625
2,10899,83,419.5
3,10899,86.0000076293945,521.499969482422
4,10899,1030,623.5
1,10900,322,625
2,10900,83,419
3,10900,86.0000152587891,521.499969482422
4,10900,1025.5,624.5
1,10901,323,624.5
2,10901,83,419
3,10901,87.2500076293945,520.249969482422
4,10901,1022.5,624
1,10902,324,624
2,10902,83,419.5
3,10902,87.1999969482422,520.599990844727
4,10902,1021.5,624.5
1,10903,328.5,624
2,10903,83,419
3,10903,86.2500076293945,521.249969482422
4,10903,1018.20593261719,624.17643737793
1,10904,332.5,624
2,10904,83,419
3,10904,86.7500076293945,520.749969482422
4,10904,1014.5,624.5
1,10905,334.966339111328,623.85391998291
2,10905,83,419.5
3,10905,86.7799987792969,520.959991455078
4,10905,1009,624.5
1,10906,336.615356445312,624.076934814453
2,10906,83,419
3,10906,87.5000076293945,520.499969482422
4,10906,1008.5,625
1,10907,342.423095703125,622.615379333496
2,10907,83,419
3,10907,86.1823425292969,521.870590209961
4,10907,1006,625.5
1,10908,344.5,623.5
2,10908,83,419
3,10908,86.3000106811523,521.399963378906
4,10908,1005.62164306641,625.27027130127
1,10909,347.423034667969,624.115379333496
2,10909,83,419
3,10909,86.6800003051758,521.259979248047
4,10909,1002.11987304688,625.159996032715
1,10910,351.5,622.5
2,10910,83,419
3,10910,86.6153869628906,521.576934814453
4,10910,997.950012207031,625.650009155273
1,10911,354.5,623
2,10911,83,419
3,10911,87.1951293945312,520.756088256836
4,10911,993,625
1,10912,355.880004882812,624.160003662109
2,10912,83,418.5
3,10912,87.1538391113281,520.769241333008
4,10912,990,626
1,10913,357.25,624.249992370605
2,10913,83,418.5
3,10913,88,522
4,10913,987.148620605469,625.108108520508
1,10914,359.25,624.749992370605
2,10914,83,418.5
3,10914,88,523
4,10914,983.5,626
1,10915,363.310791015625,623.635131835938
2,10915,83,419
3,10915,86.3523406982422,524.538864135742
4,10915,982,625.5
1,10916,365,623.5
2,10916,83,418
3,10916,86.4145050048828,525.075134277344
4,10916,980,626
1,10917,365.250030517578,624.749984741211
2,10917,83,419
3,10917,88,526.5
4,10917,977.5,626
1,10918,366.5,624
2,10918,83,419
3,10918,88,527
4,10918,973.294189453125,624.823539733887
1,10919,367,624
2,10919,83,419
3,10919,88.5,529
4,10919,967.5,625
1,10920,367.5,624.5
2,10920,83,419
3,10920,87.2500076293945,530.249984741211
4,10920,965,624.5
1,10921,368.5,624.5
2,10921,83,419.5
3,10921,87.2307662963867,532.153854370117
4,10921,962,624
1,10922,371.5,624.5
2,10922,83,419
3,10922,87.1538467407227,534.73078918457
4,10922,959.250122070312,624.249984741211
1,10923,372.5,624.5
2,10923,83,419
3,10923,86.9000091552734,537.199981689453
4,10923,957.35009765625,624.550003051758
1,10924,373.5,624
2,10924,83,418.5
3,10924,88,539.5
4,10924,953.5,624
1,10925,375,624
2,10925,83,419
3,10925,87.5,541
4,10925,950.176574707031,624.705894470215
1,10926,376.5,624
2,10926,82.5,419
3,10926,87.4662933349609,544.353912353516
4,10926,950,625
1,10927,379,623.5
2,10927,82.5,419
3,10927,88.5,547.5
4,10927,943,625
1,10928,381.500030517578,623.999954223633
2,10928,82.5,420
3,10928,88.2567596435547,548.95947265625
4,10928,941.5,624.5
1,10929,387.5,623
2,10929,83,420
3,10929,86.8538513183594,553.130752563477
4,10929,934.5,624.5
1,10930,390,622.5
2,10930,83,418.5
3,10930,86.9000015258789,557.199996948242
4,10930,932.60009765625,623.699966430664
1,10931,393,623
2,10931,83.5,419
3,10931,87.4400024414062,557.579986572266
4,10931,929,624
1,10932,395,623
2,10932,83,419
3,10932,88.5,559
4,10932,926.5,624
1,10933,398.366363525391,622.163360595703
2,10933,83,419
3,10933,87.8500061035156,559.949996948242
4,10933,921.5,624
1,10934,399.5,621.5
2,10934,83,418.5
3,10934,88.4699935913086,559.210006713867
4,10934,920.700073242188,625.400001525879
1,10935,399.446166992188,623.969215393066
2,10935,83,419
3,10935,87.7500076293945,558.249984741211
4,10935,918.5,625
1,10936,399.5,622.5
2,10936,82.5,419
3,10936,87.25,558.749984741211
4,10936,917,625.5
1,10937,402.121612548828,622.770278930664
2,10937,83,418.5
3,10937,86.75,559.749984741211
4,10937,916,625.5
1,10938,405,624
2,10938,83,419
3,10938,86.3000030517578,561.899963378906
4,10938,915.5,625.5
1,10939,406.5,623
2,10939,83,419.5
3,10939,87,564.5
4,10939,915.5,625.5
1,10940,407.5,623
2,10940,83,419.5
3,10940,87,565.5
4,10940,914.329895019531,625.810005187988
1,10941,410.5,624.499992370605
2,10941,83,418.5
3,10941,86.5,566
4,10941,913,625
1,10942,414,624
2,10942,83,419.5
3,10942,86.5,566
4,10942,909,624.5
1,10943,414.200073242188,624.60001373291
2,10943,83,419
3,10943,86,565.5
4,10943,903.5,623
1,10944,417,623.5
2,10944,83,419
3,10944,86,566
4,10944,898.794250488281,623.323524475098
1,10945,419.5,623.5
2,10945,83,419
3,10945,86.5,566
4,10945,895,623
1,10946,421.5,624
2,10946,83,419.5
3,10946,86.5,566
4,10946,891.10009765625,623.699966430664
1,10947,423.5,624
2,10947,83,419
3,10947,86.5,567
4,10947,887.400085449219,623.200004577637
1,10948,424.5,623.5
2,10948,83,419
3,10948,86.5,568
4,10948,883.538513183594,624.307693481445
1,10949,423.75,625.250007629395
2,10949,83,419
3,10949,86.5,570
4,10949,881.820007324219,625.259956359863
1,10950,426.5,624
2,10950,83,418.5
3,10950,86.5,568.5
4,10950,881.820007324219,625.259956359863
1,10951,427,624.5
2,10951,82.5,419
3,10951,87,569
4,10951,880,626.5
1,10952,431.5,624.5
2,10952,82.5,420.5
3,10952,86.5,570
4,10952,880,626.5
1,10953,432.5,624.5
2,10953,83,419.5
3,10953,86.5,570
4,10953,880,626.5
1,10954,433,624.5
2,10954,83,420
3,10954,86.5,570
4,10954,873.5,626
1,10955,435.5,624.5
2,10955,82.5,420
3,10955,87,571.5
4,10955,874.5,627
1,10956,438.5,624
2,10956,83,419.5
3,10956,86.5,572
4,10956,873.000122070312,625.999992370605
1,10957,440.5,624.5
2,10957,83,420
3,10957,87,574.5
4,10957,871.250061035156,626.249992370605
1,10958,440.5,624
2,10958,83,420.5
3,10958,86.2000045776367,574.099990844727
4,10958,867.5,626.5
1,10959,442,624
2,10959,83,420
3,10959,86.2000122070312,574.599975585938
4,10959,864,625
1,10960,444.5,624
2,10960,83,420
3,10960,87.5,576.5
4,10960,859.619995117188,624.660034179688
1,10961,445.550018310547,624.349998474121
2,10961,83,419.5
3,10961,87.3918914794922,578.148651123047
4,10961,857,623.5
1,10962,447,624.5
2,10962,83,420
3,10962,87.4000015258789,581.29997253418
4,10962,853,624
1,10963,450.5,624.5
2,10963,82.4512176513672,419.939025878906
3,10963,86.5588150024414,583.235290527344
4,10963,851,624
1,10964,452,624
2,10964,82.4512176513672,419.939025878906
3,10964,87.1600112915039,584.119995117188
4,10964,848.5,624.5
1,10965,452,624
2,10965,82.4512176513672,419.939025878906
3,10965,86.5721740722656,586.087631225586
4,10965,846.500061035156,624.999977111816
1,10966,455,624
2,10966,82.5,420
3,10966,87,589.5
4,10966,845.884643554688,624.423065185547
1,10967,457,624
2,10967,82.5,420
3,10967,87,591
4,10967,843.300109863281,625.599975585938
1,10968,458.5,624
2,10968,82.5,420
3,10968,87,591.5
4,10968,843.5,626
1,10969,461,623.5
2,10969,83,420.5
3,10969,87,593
4,10969,843.5,626
1,10970,463.800048828125,624.399978637695
2,10970,83,420
3,10970,85.8846130371094,593.92308807373
4,10970,843,626.5
1,10971,468.115386962891,624.923080444336
2,10971,82.5,420
3,10971,86.2905426025391,593.993255615234
4,10971,843.100036621094,626.300025939941
1,10972,469,623
2,10972,82.5609741210938,418.951232910156
3,10972,87,594.500007629395
4,10972,843.5,626.5
1,10973,471.5,623
2,10973,82.5,420
3,10973,88,594.5
4,10973,842.900085449219,625.20002746582
1,10974,471.250061035156,624.25
2,10974,82.4512176513672,419.939025878906
3,10974,86.4000091552734,593.699981689453
4,10974,839.5,625.5
1,10975,473.5,622.5
2,10975,83,420
3,10975,86.3000106811523,593.89998626709
4,10975,837,624.5
1,10976,476,624
2,10976,82.5,419.5
3,10976,88,594.5
4,10976,833.5,624
1,10977,477.230773925781,623.846153259277
2,10977,83,419.5
3,10977,88,594.5
4,10977,832.038330078125,623.307693481445
1,10978,478,624
2,10978,82.5,420
3,10978,86.4230804443359,593.615394592285
4,10978,827.219970703125,623.040000915527
1,10979,478,624
2,10979,83,420
3,10979,86.3676452636719,593.720596313477
4,10979,824.750061035156,622.249984741211
1,10980,477.349975585938,624.449981689453
2,10980,83,420
3,10980,87,594
4,10980,819.250122070312,621.749954223633
1,10981,476.5,624.5
2,10981,82.5,420
3,10981,87.5,594.5
4,10981,817,621
1,10982,476,625
2,10982,83,420
3,10982,88,594
4,10982,813,622
1,10983,476,625
2,10983,82.5,420
3,10983,87,595.5
4,10983,809.60009765625,622.200004577637
1,10984,476,625
2,10984,82.5,420
3,10984,85.9000091552734,594.699981689453
4,10984,805.750122070312,622.250015258789
1,10985,475.5,624.5
2,10985,83,420
3,10985,87,594.5
4,10985,797,623
1,10986,476,625
2,10986,83,419
3,10986,87.6486434936523,593.891891479492
4,10986,797,622
1,10987,476,625
2,10987,83,420
3,10987,86.7500076293945,593.249984741211
4,10987,794.769165039062,623.153823852539
1,10988,476.5,625
2,10988,83,420
3,10988,86.6000061035156,593.799980163574
4,10988,793,624
1,10989,478,624.5
2,10989,82.5,420
3,10989,87.0000076293945,593.499984741211
4,10989,791.5,624
1,10990,477,625
2,10990,83,420.5
3,10990,86.6500015258789,594.050003051758
4,10990,788,624.5
1,10991,476,624.5
2,10991,83,420
3,10991,87.5,594
4,10991,785.5,624.5
1,10992,476.5,624.5
2,10992,83,420
3,10992,86.6000061035156,593.799980163574
4,10992,783.088256835938,625.147048950195
1,10993,477.5,624
2,10993,83,420.5
3,10993,88,594.5
4,10993,781.5,625
1,10994,478.5,624
2,10994,83,420
3,10994,86.2921371459961,593.932571411133
4,10994,779,625
1,10995,481,624
2,10995,83,420
3,10995,87,594.5
4,10995,779,624
1,10996,485.5,624
2,10996,83,419.5
3,10996,87,595
4,10996,777.5,625
1,10997,488,624
2,10997,83,420
3,10997,87,595
4,10997,775.5,626
1,10998,489.5,624
2,10998,82.5,420
3,10998,88,593.5
4,10998,773.5,625.5
1,10999,491.400054931641,624.200004577637
2,10999,82.5,420
3,10999,88,594.5
4,10999,773,626
1,11000,495.5,623.5
2,11000,82.5,420
3,11000,87.5,594.5
4,11000,773,626
1,11001,498,623.5
2,11001,83,420
3,11001,87,595.5
4,11001,773,626
1,11002,500.5,623
2,11002,83,420
3,11002,87,595.5
4,11002,769.5,626.5
1,11003,503.300048828125,622.099967956543
2,11003,83,420.5
3,11003,87,598
4,11003,769,626
1,11004,508,622
2,11004,82.5,420
3,11004,85.6923065185547,599.461540222168
4,11004,766,625.5
1,11005,509.5,622
2,11005,82.5,420.5
3,11005,87,600.5
4,11005,765.5,625.5
1,11006,512.135131835938,621.189186096191
2,11006,83,420
3,11006,87,603.5
4,11006,761.5,624
1,11007,514.853637695312,624.182914733887
2,11007,82.5,420.5
3,11007,88,603.5
4,11007,757,624.5
1,11008,516.5,622
2,11008,82.5,420.5
3,11008,87,603
4,11008,755,623.5
1,11009,519.25,622.749992370605
2,11009,83,420
3,11009,88,605
4,11009,749.000061035156,623.000030517578
1,11010,520.5,624
2,11010,83,419.5
3,11010,88,605.5
4,11010,745.5,623
1,11011,523.578674316406,623.674140930176
2,11011,83,419.5
3,11011,88,605.5
4,11011,742.5,623
1,11012,526,623
2,11012,83,421
3,11012,87.5000076293945,605.499984741211
4,11012,738.5,623
1,11013,527.5,624
2,11013,82.5,420.5
3,11013,86.8600082397461,606.019989013672
4,11013,738.5,623
1,11014,528,624
2,11014,82.5,420
3,11014,87.2794036865234,605.867660522461
4,11014,730.5,621.5
1,11015,528.5,622.5
2,11015,83,420
3,11015,88,605.499992370605
4,11015,727,622
1,11016,530,623
2,11016,83,420
3,11016,88,607
4,11016,723.344787597656,622.637954711914
1,11017,532,623
2,11017,82.5,420
3,11017,86.9507675170898,606.51294708252
4,11017,720.5,623.5
1,11018,536,623
2,11018,82.9512176513672,418.439056396484
3,11018,87.4264678955078,605.95588684082
4,11018,718.400024414062,623.699996948242
1,11019,538,623.5
2,11019,83.0060958862305,418.945129394531
3,11019,87,606.5
4,11019,718.000061035156,625.500007629395
1,11020,539,624
2,11020,83,419.5
3,11020,86.9705810546875,606.882362365723
4,11020,718.000061035156,625.500007629395
1,11021,539.5,624
2,11021,82.5060958862305,419.445129394531
3,11021,86.7400054931641,606.679992675781
4,11021,718.000061035156,625.500007629395
1,11022,542,624
2,11022,82.5,420
3,11022,88,607
4,11022,718.000061035156,625.500007629395
1,11023,543.793884277344,623.963905334473
2,11023,83,420
3,11023,88,607
4,11023,720.250061035156,626.250022888184
1,11024,547,623
2,11024,83,420
3,11024,86.9230804443359,606.615386962891
4,11024,720.250061035156,626.250022888184
1,11025,548.5,623.5
2,11025,82.5,420
3,11025,88,606.5
4,11025,720.250061035156,626.250022888184
1,11026,550,623
2,11026,83,420
3,11026,88,607
4,11026,720,626
1,11027,554,622.5
2,11027,82.5,420
3,11027,87.25,606.249992370605
4,11027,720,626
1,11028,557,622
2,11028,83,419
3,11028,87.25,606.249992370605
4,11028,720,626
1,11029,558.5,622
2,11029,83,420
3,11029,87.5769271850586,605.884628295898
4,11029,720,626
1,11030,560.646240234375,622.330772399902
2,11030,83,421
3,11030,86.75,605.749992370605
4,11030,715.5,626.5
1,11031,561.750061035156,624.250015258789
2,11031,82.5,420.5
3,11031,87.1147613525391,605.762298583984
4,11031,717,626.5
1,11032,562.250061035156,623.749984741211
2,11032,83,420
3,11032,87,605.999992370605
4,11032,716,626
1,11033,562,624.5
2,11033,83,420
3,11033,86.5,605.999992370605
4,11033,715.750061035156,625.749961853027
1,11034,561.423034667969,623.615364074707
2,11034,82.5,420
3,11034,87.7682952880859,605.58536529541
4,11034,713.5,624.5
1,11035,561.759948730469,622.679992675781
2,11035,83,419.5
3,11035,87.1000061035156,605.799995422363
4,11035,710.5,623.5
1,11036,562,622
2,11036,83,419.5
3,11036,86.25,604.749992370605
4,11036,708.5,623
1,11037,561.600036621094,622.800003051758
2,11037,82.5,419
3,11037,87.25,602.749992370605
4,11037,703.5,622
1,11038,562.850036621094,622.949981689453
2,11038,83,419.5
3,11038,89,602
4,11038,702,622
1,11039,562.200073242188,623.400001525879
2,11039,83,419
3,11039,87.5,601
4,11039,697.5,623
1,11040,561.900024414062,623.799995422363
2,11040,83,419.5
3,11040,88,600.5
4,11040,694,622
1,11041,561,624
2,11041,82.4512176513672,419.939025878906
3,11041,89,600.5
4,11041,692,622
1,11042,560.480834960938,622.096153259277
2,11042,82.3963394165039,420.432922363281
3,11042,89.5,601.5
4,11042,689.872009277344,622.347564697266
1,11043,561.550048828125,621.849990844727
2,11043,82.5,420
3,11043,90.5,603
4,11043,688,624
1,11044,564,622
2,11044,83,420.5
3,11044,92.7730712890625,604.334617614746
4,11044,686.5,623.5
1,11045,565.300048828125,623.900001525879
2,11045,82.5,420.5
3,11045,93.0000076293945,603.999984741211
4,11045,685,624
1,11046,570,622.5
2,11046,82.5,419
3,11046,92.0510940551758,604.390510559082
4,11046,683.230712890625,625.153854370117
1,11047,572.5,622.5
2,11047,82.5,419
3,11047,92,604
4,11047,683.230712890625,625.153854370117
1,11048,573.5,622
2,11048,82.5,419
3,11048,92.1192779541016,604.064208984375
4,11048,683.230712890625,625.153854370117
1,11049,577.5,622
2,11049,82.5,419.5
3,11049,91.9999923706055,604.499992370605
4,11049,683.230712890625,625.153854370117
1,11050,579,621.5
2,11050,83,420.5
3,11050,92.4000015258789,604.299980163574
4,11050,683.230712890625,625.153854370117
1,11051,581.753356933594,621.842468261719
2,11051,83,419.5
3,11051,92.3846206665039,604.576919555664
4,11051,686.5,625
1,11052,586.419921875,623.560005187988
2,11052,83,419.5
3,11052,92.8000030517578,605.099975585938
4,11052,688.300048828125,625.099983215332
1,11053,588,623.5
2,11053,83,419.5
3,11053,93.379997253418,605.339996337891
4,11053,688.346130371094,624.730812072754
1,11054,587.5,622.5
2,11054,83,420
3,11054,92.2068939208984,604.517234802246
4,11054,690.153869628906,625.26927947998
1,11055,589.847595214844,622.628051757812
2,11055,83,420
3,11055,92.3000030517578,604.099983215332
4,11055,691.100036621094,624.800010681152
1,11056,592,623
2,11056,83,420
3,11056,92.1000061035156,603.699981689453
4,11056,691,624.5
1,11057,593.135192871094,623.689178466797
2,11057,83,419.5
3,11057,92.5,603.5
4,11057,691.5,624
1,11058,596,623.5
2,11058,83,420
3,11058,93.7500076293945,604.25
4,11058,691.5,624
1,11059,597.5,623.5
2,11059,82.5,420
3,11059,92.4000015258789,604.799980163574
4,11059,691.5,624.5
1,11060,602.5,623
2,11060,83,420.5
3,11060,92,603.5
4,11060,691.205871582031,624.323532104492
1,11061,604,624
2,11061,83,418.5
3,11061,92.1176605224609,603.970573425293
4,11061,691,624.5
1,11062,606,623.5
2,11062,83,419
3,11062,93.0999984741211,604.799987792969
4,11062,691,624
1,11063,607.500061035156,622.999954223633
2,11063,83,419
3,11063,93,605.000015258789
4,11063,691.264770507812,623.558799743652
1,11064,608.140014648438,622.979965209961
2,11064,82.5,420
3,11064,92.1034469604492,605.25862121582
4,11064,691.549987792969,624.149993896484
1,11065,614,622
2,11065,83,420
3,11065,92.1999969482422,605.399993896484
4,11065,691.549987792969,624.149993896484
1,11066,615.453857421875,622.830741882324
2,11066,83,419.5
3,11066,92.6538543701172,604.769218444824
4,11066,691.549987792969,624.149993896484
1,11067,617.115356445312,623.076942443848
2,11067,82.5,419.5
3,11067,92.7000122070312,605.39998626709
4,11067,691.549987792969,624.149993896484
1,11068,618.5,622
2,11068,82.5,419
3,11068,91.9499969482422,604.349990844727
4,11068,691.549987792969,624.149993896484
1,11069,621.153503417969,621.965354919434
2,11069,83,419.5
3,11069,92.2068939208984,604.517234802246
4,11069,692.5,626
1,11070,622.731689453125,622.414619445801
2,11070,82.5,419.5
