"","V1"
"340",0.58151943762175
"341",0.581356075318754
"342",0.5813620675141
"343",0.581032312211498
"344",0.580669456066946
"345",0.580392156862745
"346",0.579950083194676
"347",0.579510576524264
"348",0.579156327543424
"349",0.578686902012537
"350",0.578254790690024
"351",0.577919947506562
"352",0.577656007197187
"353",0.577393573642146
"354",0.577132633975766
"355",0.57691995782986
"356",0.576823548439269
"357",0.576693548387097
"358",0.576678729392843
"359",0.576537567155802
"360",0.576397217558167
"361",0.576257673602806
"362",0.576198425948009
"363",0.576060245739199
"364",0.575922851948463
"365",0.575865058721526
"366",0.575964788178889
"367",0.576063954855396
"368",0.576129435672972
"369",0.576383476227592
"370",0.576603186941314
"371",0.576788898364214
"372",0.576961731735601
"373",0.577210700794079
"374",0.57745829168909
"375",0.577704515832247
"376",0.578025842954354
"377",0.578269157453298
"378",0.578587179682153
"379",0.578827633275195
"380",0.579110573286946
"381",0.579467451157879
"382",0.579628375836907
"383",0.579756902761104
"384",0.579766536964981
"385",0.579701492537313
"386",0.579711223578446
"387",0.579720902612827
"388",0.579582469647616
"389",0.579666272888364
"390",0.579675994108984
"391",0.57975910693302
"392",0.579841781423967
"393",0.579850964348334
"394",0.580005829204314
"395",0.580056690166436
"396",0.580034797738147
"397",0.580085327934052
"398",0.580207732256203
"399",0.580371276442654
"400",0.580492356276466
"401",0.58061282932417
"402",0.580732700135685
"403",0.580851973215558
"404",0.58089959496909
"405",0.580946980436632
"406",0.580923425015909
"407",0.580899985893638
"408",0.580876662210652
"409",0.580783267827063
"410",0.580579669560347
"411",0.580307262569832
"412",0.579966564502647
"413",0.579697053918844
"414",0.579428888272803
"415",0.579162057522124
"416",0.578965517241379
"417",0.578769950467804
"418",0.578575349986275
"419",0.578381708652793
"420",0.578257306746791
"421",0.578172900061312
"422",0.57804960924227
"423",0.577926920208799
"424",0.577669574626361
"425",0.577480941779667
"426",0.57742782152231
"427",0.577374958039611
"428",0.577054450472172
"429",0.576802298389791
"430",0.576484703059388
"431",0.576235122016092
"432",0.575854063018242
"433",0.575474819667792
"434",0.575097379018948
"435",0.574721728248699
"436",0.574347854655365
"437",0.573975745657162
"438",0.573605388790792
"439",0.573171527370001
"440",0.572869882184469
"441",0.572439768816157
"442",0.57214123744736
"443",0.571908732467197
"444",0.571677307022635
"445",0.571446953612559
"446",0.571281853777521
"447",0.571090047393365
"448",0.570899098983961
"449",0.570681629790219
"450",0.570401476108672
"451",0.570149822244794
"452",0.569899284221195
"453",0.56964985463279
"454",0.569437436932392
"455",0.569064250204518
"456",0.568665620094192
"457",0.568366963278606
"458",0.568123554054899
"459",0.567764882066642
"460",0.567372353673724
"461",0.567043618739903
"462",0.56671626984127
"463",0.566514045291424
"464",0.566312669795011
"465",0.56611213801602
"466",0.565885752936113
"467",0.56574829723262
"468",0.565462339252909
"469",0.565265216328526
"470",0.565129893889499
"471",0.565055988315482
"472",0.565016702095354
"473",0.565098799854528
"474",0.565051714752314
"475",0.564910374796306
"476",0.564890093345378
"477",0.564990084730485
"478",0.56502968159741
"479",0.565069107880093
"480",0.565108364678488
"481",0.565207030086387
"482",0.565364722668093
"483",0.565521741709676
"484",0.565796483750666
"485",0.566070057298127
"486",0.566316906390002
"487",0.566562738984646
"488",0.566690149113538
"489",0.566817036733259
"490",0.56688493919551
"491",0.566952564326974
"492",0.567078141376499
"493",0.567203207623918
"494",0.567269774994201
"495",0.5671875
"496",0.567047817047817
"497",0.566826119532015
"498",0.566515212515098
"499",0.566238089771553
"500",0.56592965975484
"501",0.565565336686864
"502",0.56531660011409
"503",0.5650119549129
"504",0.564740639736379
"505",0.564438396552702
"506",0.564193968200079
"507",0.563837596702242
"508",0.563426317272471
"509",0.563016703222541
"510",0.562664870629174
"511",0.562370469949028
"512",0.562189054726368
